,males,females
0,652.0,651
1-4,2611.0,2439
5-9,3304.0,3020
10-14,3901.0,3902
15-19,4375.0,4200
20-24,4758.0,4618
25-29,4920.0,4935
30-34,4492.0,4615
35-39,4112.0,4306
40-44,4128.0,4410
45-49,3857.0,4141
50-54,3451.0,3802
55-59,2894.0,3271
60-64,2242.0,2648
65-69,1669.0,2129
70-74,1406.0,1905
75-79,1052.0,1374
80-84,624.0,976
85-89,239.0,464
90-94,73.0,173
95-99,16.0,54
100+,,11
