,males,females
0,318,332
1-4,1446,1474
5-9,1751,1737
10-14,1786,1608
15-19,1397,1401
20-24,1193,1145
25-29,1012,932
30-34,866,855
35-39,683,593
40-44,528,455
45-49,465,355
50-54,293,246
55-59,267,254
60-64,176,153
65-69,132,123
70-74,99,75
75-79,67,50
80-84,45,41
85-89,38,39
90-94,24,14
95-99,4,6
100+,2,1
