,males,females
0,15.0,9.0
1-4,39.0,36.0
5-9,75.0,62.0
10-14,84.0,61.0
15-19,93.0,72.0
20-24,85.0,65.0
25-29,55.0,60.0
30-34,85.0,90.0
35-39,66.0,82.0
40-44,71.0,65.0
45-49,87.0,79.0
50-54,70.0,70.0
55-59,73.0,65.0
60-64,46.0,56.0
65-69,52.0,47.0
70-74,45.0,41.0
75-79,30.0,23.0
80-84,12.0,11.0
85-89,6.0,6.0
90-94,2.0,3.0
95-99,,2.0
100+,,
