,males,females
0,101,95
1-4,458,508
5-9,558,556
10-14,603,569
15-19,553,553
20-24,556,559
25-29,521,433
30-34,358,380
35-39,307,280
40-44,266,245
45-49,232,212
50-54,188,181
55-59,148,154
60-64,155,130
65-69,133,115
70-74,102,109
75-79,71,74
80-84,35,44
85-89,9,15
90-94,9,9
95-99,1,5
100+,1,2
