,males,females
0,142,154
1-4,618,585
5-9,907,869
10-14,938,920
15-19,889,898
20-24,878,870
25-29,719,713
30-34,607,656
35-39,476,555
40-44,484,531
45-49,435,424
50-54,291,359
55-59,274,307
60-64,232,254
65-69,200,219
70-74,133,126
75-79,74,119
80-84,43,64
85-89,28,37
90-94,12,21
95-99,5,5
100+,1,4
