,males,females
0,16.0,13.0
1-4,70.0,64.0
5-9,85.0,86.0
10-14,103.0,104.0
15-19,85.0,68.0
20-24,63.0,51.0
25-29,58.0,39.0
30-34,42.0,41.0
35-39,42.0,36.0
40-44,31.0,37.0
45-49,54.0,27.0
50-54,37.0,30.0
55-59,26.0,19.0
60-64,15.0,11.0
65-69,14.0,10.0
70-74,11.0,9.0
75-79,5.0,14.0
80-84,7.0,4.0
85-89,4.0,3.0
90-94,1.0,1.0
95-99,,
100+,1.0,
