,males,females
0,222,204
1-4,949,886
5-9,1118,1004
10-14,1537,1509
15-19,1376,1354
20-24,1018,1105
25-29,917,953
30-34,817,839
35-39,643,736
40-44,658,651
45-49,558,598
50-54,448,494
55-59,393,434
60-64,326,309
65-69,290,309
70-74,186,266
75-79,138,168
80-84,88,126
85-89,47,60
90-94,22,32
95-99,5,14
100+,2,2
