,males,females
0,39.0,44.0
1-4,156.0,176.0
5-9,257.0,205.0
10-14,252.0,225.0
15-19,228.0,215.0
20-24,209.0,232.0
25-29,212.0,197.0
30-34,182.0,171.0
35-39,163.0,162.0
40-44,156.0,156.0
45-49,105.0,129.0
50-54,91.0,102.0
55-59,93.0,110.0
60-64,92.0,111.0
65-69,78.0,95.0
70-74,69.0,62.0
75-79,49.0,48.0
80-84,28.0,36.0
85-89,12.0,16.0
90-94,9.0,12.0
95-99,2.0,4.0
100+,,
