,males,females
0,1947,1779
1-4,7205,7051
5-9,9483,9314
10-14,10951,10835
15-19,10042,10181
20-24,11219,11473
25-29,11612,12469
30-34,10940,12134
35-39,9435,10557
40-44,8669,9567
45-49,6945,8320
50-54,5966,7044
55-59,4522,5526
60-64,3214,4103
65-69,2093,2700
70-74,1347,1950
75-79,717,1260
80-84,373,775
85-89,147,371
90-94,47,171
95-99,17,37
100+,4,16
