,males,females
0,40.0,48
1-4,242.0,202
5-9,329.0,297
10-14,313.0,273
15-19,306.0,267
20-24,264.0,275
25-29,253.0,227
30-34,260.0,201
35-39,216.0,158
40-44,165.0,159
45-49,144.0,166
50-54,153.0,122
55-59,129.0,121
60-64,111.0,95
65-69,87.0,66
70-74,75.0,67
75-79,59.0,52
80-84,29.0,20
85-89,13.0,8
90-94,6.0,5
95-99,,5
100+,,2
