,males,females
0,169,169
1-4,641,626
5-9,957,949
10-14,1044,1025
15-19,879,851
20-24,731,759
25-29,739,742
30-34,585,633
35-39,497,550
40-44,441,484
45-49,369,413
50-54,317,336
55-59,295,301
60-64,221,246
65-69,209,200
70-74,121,147
75-79,89,84
80-84,63,81
85-89,34,28
90-94,17,19
95-99,10,3
100+,2,1
