,males,females
0,176.0,124.0
1-4,609.0,605.0
5-9,766.0,736.0
10-14,856.0,802.0
15-19,784.0,793.0
20-24,841.0,810.0
25-29,770.0,762.0
30-34,740.0,708.0
35-39,660.0,659.0
40-44,548.0,567.0
45-49,514.0,464.0
50-54,437.0,403.0
55-59,307.0,293.0
60-64,237.0,245.0
65-69,179.0,153.0
70-74,127.0,106.0
75-79,83.0,67.0
80-84,33.0,45.0
85-89,24.0,23.0
90-94,5.0,15.0
95-99,,3.0
100+,1.0,
