,males,females
0,23.0,26.0
1-4,142.0,138.0
5-9,196.0,174.0
10-14,191.0,195.0
15-19,172.0,179.0
20-24,162.0,194.0
25-29,172.0,161.0
30-34,153.0,135.0
35-39,120.0,142.0
40-44,120.0,118.0
45-49,108.0,104.0
50-54,76.0,113.0
55-59,88.0,90.0
60-64,63.0,75.0
65-69,56.0,72.0
70-74,47.0,46.0
75-79,33.0,26.0
80-84,18.0,29.0
85-89,14.0,27.0
90-94,7.0,10.0
95-99,3.0,1.0
100+,,
