,males,females
0,424,398
1-4,1784,1705
5-9,2419,2412
10-14,2781,2486
15-19,2606,2584
20-24,2398,2312
25-29,2471,2468
30-34,2249,2276
35-39,2070,2132
40-44,2084,2274
45-49,2029,2202
50-54,1793,1933
55-59,1416,1679
60-64,1168,1289
65-69,874,1043
70-74,653,827
75-79,460,610
80-84,255,362
85-89,104,173
90-94,38,62
95-99,5,24
100+,2,8
