,males,females
0,99.0,104.0
1-4,361.0,326.0
5-9,526.0,494.0
10-14,587.0,531.0
15-19,630.0,573.0
20-24,616.0,621.0
25-29,595.0,617.0
30-34,526.0,540.0
35-39,546.0,493.0
40-44,490.0,552.0
45-49,556.0,564.0
50-54,492.0,545.0
55-59,436.0,464.0
60-64,354.0,372.0
65-69,268.0,276.0
70-74,176.0,243.0
75-79,141.0,177.0
80-84,85.0,103.0
85-89,30.0,68.0
90-94,14.0,31.0
95-99,4.0,14.0
100+,,
