,males,females
0,172,112
1-4,609,568
5-9,843,757
10-14,889,901
15-19,944,866
20-24,841,847
25-29,724,758
30-34,619,637
35-39,504,519
40-44,446,480
45-49,395,418
50-54,358,414
55-59,324,395
60-64,280,304
65-69,207,250
70-74,153,209
75-79,137,172
80-84,83,107
85-89,43,46
90-94,21,33
95-99,15,12
100+,3,4
