,males,females
0,96.0,108.0
1-4,404.0,454.0
5-9,584.0,586.0
10-14,829.0,726.0
15-19,772.0,706.0
20-24,559.0,576.0
25-29,526.0,482.0
30-34,475.0,483.0
35-39,406.0,397.0
40-44,361.0,350.0
45-49,330.0,324.0
50-54,217.0,224.0
55-59,233.0,215.0
60-64,212.0,226.0
65-69,162.0,183.0
70-74,126.0,131.0
75-79,88.0,101.0
80-84,61.0,69.0
85-89,34.0,31.0
90-94,17.0,10.0
95-99,6.0,3.0
100+,,
