,males,females
0,550,473
1-4,2222,2077
5-9,2818,2705
10-14,3172,3221
15-19,3205,3126
20-24,3357,3247
25-29,3648,3643
30-34,3508,3453
35-39,3059,2971
40-44,2791,2778
45-49,2452,2647
50-54,2060,2050
55-59,1587,1604
60-64,1079,1118
65-69,718,868
70-74,457,636
75-79,311,492
80-84,156,291
85-89,64,110
90-94,23,44
95-99,1,6
100+,1,2
