,males,females
0,147.0,137
1-4,556.0,514
5-9,791.0,777
10-14,935.0,865
15-19,919.0,839
20-24,706.0,721
25-29,576.0,619
30-34,507.0,523
35-39,453.0,466
40-44,483.0,496
45-49,436.0,491
50-54,320.0,361
55-59,257.0,297
60-64,290.0,357
65-69,252.0,297
70-74,237.0,329
75-79,156.0,181
80-84,108.0,129
85-89,61.0,76
90-94,23.0,42
95-99,4.0,11
100+,,3
