,males,females
0,429,389
1-4,1755,1676
5-9,2291,2173
10-14,2433,2525
15-19,2530,2573
20-24,2432,2444
25-29,2243,2267
30-34,1996,2035
35-39,1683,1735
40-44,1491,1519
45-49,1226,1238
50-54,1034,1012
55-59,870,802
60-64,596,679
65-69,515,500
70-74,406,456
75-79,264,266
80-84,177,161
85-89,93,118
90-94,37,44
95-99,11,9
100+,5,8
