,males,females
0,82.0,88
1-4,366.0,350
5-9,489.0,486
10-14,646.0,631
15-19,543.0,539
20-24,460.0,439
25-29,411.0,365
30-34,372.0,399
35-39,337.0,355
40-44,310.0,277
45-49,283.0,257
50-54,248.0,264
55-59,245.0,224
60-64,175.0,155
65-69,155.0,124
70-74,109.0,112
75-79,75.0,67
80-84,55.0,63
85-89,21.0,29
90-94,11.0,22
95-99,,5
100+,,1
