,males,females
0,75.0,53
1-4,230.0,242
5-9,351.0,345
10-14,429.0,448
15-19,428.0,454
20-24,433.0,426
25-29,449.0,424
30-34,432.0,434
35-39,379.0,394
40-44,359.0,355
45-49,359.0,346
50-54,333.0,335
55-59,247.0,267
60-64,208.0,214
65-69,127.0,172
70-74,131.0,120
75-79,68.0,102
80-84,38.0,71
85-89,19.0,36
90-94,8.0,15
95-99,2.0,2
100+,,4
