,males,females
0,498,512
1-4,2068,1991
5-9,3013,2916
10-14,3309,3076
15-19,3168,3051
20-24,2813,2843
25-29,2789,2732
30-34,2472,2456
35-39,1945,2103
40-44,1794,1882
45-49,1703,1772
50-54,1426,1584
55-59,1211,1276
60-64,967,1036
65-69,822,823
70-74,588,642
75-79,385,414
80-84,267,270
85-89,124,126
90-94,65,60
95-99,25,34
100+,8,10
