,males,females
0,139.0,126
1-4,517.0,501
5-9,769.0,752
10-14,971.0,930
15-19,989.0,952
20-24,880.0,820
25-29,743.0,795
30-34,719.0,748
35-39,747.0,734
40-44,842.0,875
45-49,931.0,974
50-54,846.0,852
55-59,790.0,758
60-64,585.0,598
65-69,465.0,502
70-74,365.0,404
75-79,252.0,315
80-84,136.0,208
85-89,71.0,109
90-94,17.0,51
95-99,3.0,13
100+,,4
