,males,females
0,34.0,35.0
1-4,170.0,152.0
5-9,258.0,236.0
10-14,295.0,276.0
15-19,251.0,198.0
20-24,208.0,155.0
25-29,183.0,200.0
30-34,191.0,178.0
35-39,192.0,165.0
40-44,184.0,159.0
45-49,151.0,134.0
50-54,115.0,108.0
55-59,112.0,98.0
60-64,95.0,75.0
65-69,76.0,59.0
70-74,60.0,34.0
75-79,45.0,18.0
80-84,18.0,18.0
85-89,9.0,6.0
90-94,2.0,2.0
95-99,,
100+,,1.0
