,males,females
0,34.0,43.0
1-4,169.0,141.0
5-9,206.0,206.0
10-14,215.0,205.0
15-19,238.0,209.0
20-24,187.0,189.0
25-29,189.0,171.0
30-34,177.0,166.0
35-39,141.0,140.0
40-44,160.0,148.0
45-49,119.0,134.0
50-54,109.0,87.0
55-59,75.0,96.0
60-64,83.0,84.0
65-69,65.0,69.0
70-74,52.0,48.0
75-79,38.0,47.0
80-84,21.0,32.0
85-89,12.0,19.0
90-94,6.0,7.0
95-99,4.0,2.0
100+,,
