,males,females
0,56,60
1-4,319,291
5-9,386,423
10-14,504,472
15-19,538,515
20-24,433,406
25-29,340,353
30-34,287,277
35-39,269,260
40-44,249,305
45-49,191,265
50-54,184,223
55-59,154,186
60-64,169,214
65-69,137,147
70-74,111,135
75-79,73,111
80-84,66,64
85-89,26,46
90-94,10,26
95-99,6,9
100+,1,1
