,males,females
0,337,385
1-4,1614,1588
5-9,2064,1975
10-14,2280,2298
15-19,2151,2044
20-24,1757,1864
25-29,1439,1545
30-34,1257,1384
35-39,1055,1126
40-44,972,1069
45-49,949,946
50-54,755,834
55-59,662,778
60-64,559,597
65-69,447,484
70-74,377,377
75-79,231,228
80-84,139,132
85-89,94,116
90-94,71,74
95-99,17,12
100+,4,6
