,males,females
0,5265,5067
1-4,20196,19766
5-9,26685,25727
10-14,29086,28364
15-19,30592,31522
20-24,33683,36775
25-29,33549,37240
30-34,29803,33751
35-39,24961,29603
40-44,23728,28604
45-49,21330,25642
50-54,16888,20885
55-59,13015,17153
60-64,10212,13872
65-69,6953,10063
70-74,5083,8298
75-79,3083,5556
80-84,1979,4086
85-89,1127,2316
90-94,427,992
95-99,116,360
100+,22,90
