,males,females
0,38.0,51.0
1-4,176.0,178.0
5-9,208.0,244.0
10-14,271.0,299.0
15-19,289.0,269.0
20-24,194.0,193.0
25-29,230.0,209.0
30-34,210.0,212.0
35-39,203.0,194.0
40-44,198.0,191.0
45-49,186.0,215.0
50-54,187.0,195.0
55-59,161.0,171.0
60-64,136.0,139.0
65-69,122.0,121.0
70-74,97.0,109.0
75-79,70.0,64.0
80-84,47.0,35.0
85-89,15.0,17.0
90-94,7.0,6.0
95-99,2.0,4.0
100+,,
