,males,females
0,189,243
1-4,907,872
5-9,1226,1164
10-14,1468,1424
15-19,1618,1572
20-24,1875,1550
25-29,1942,1670
30-34,1707,1681
35-39,1671,1585
40-44,1565,1623
45-49,1528,1635
50-54,1390,1564
55-59,1112,1333
60-64,920,1078
65-69,743,896
70-74,621,808
75-79,480,526
80-84,260,369
85-89,127,168
90-94,38,73
95-99,14,15
100+,4,4
