,males,females
0,374,354
1-4,1623,1461
5-9,2124,1910
10-14,2184,2159
15-19,2151,2014
20-24,1873,1839
25-29,1863,1843
30-34,1633,1794
35-39,1513,1557
40-44,1364,1477
45-49,1298,1333
50-54,1230,1246
55-59,1018,1079
60-64,804,788
65-69,604,644
70-74,480,470
75-79,348,335
80-84,194,206
85-89,110,149
90-94,43,75
95-99,17,26
100+,3,4
