,males,females
0,5.0,3.0
1-4,34.0,24.0
5-9,44.0,39.0
10-14,51.0,46.0
15-19,60.0,36.0
20-24,32.0,28.0
25-29,38.0,40.0
30-34,31.0,47.0
35-39,46.0,45.0
40-44,42.0,51.0
45-49,40.0,28.0
50-54,34.0,23.0
55-59,28.0,31.0
60-64,23.0,18.0
65-69,26.0,21.0
70-74,24.0,11.0
75-79,13.0,7.0
80-84,4.0,8.0
85-89,5.0,2.0
90-94,3.0,2.0
95-99,2.0,1.0
100+,,
