,males,females
0,275,296
1-4,1073,1093
5-9,1507,1443
10-14,1880,1793
15-19,1786,1763
20-24,1748,1687
25-29,1709,1700
30-34,1536,1605
35-39,1430,1480
40-44,1438,1358
45-49,1279,1354
50-54,1160,1222
55-59,894,982
60-64,801,775
65-69,559,563
70-74,398,468
75-79,264,279
80-84,149,192
85-89,48,94
90-94,10,30
95-99,4,4
100+,1,2
