,males,females
0,286,281
1-4,1183,1122
5-9,1624,1520
10-14,1784,1689
15-19,1621,1600
20-24,1303,1350
25-29,1254,1313
30-34,1157,1113
35-39,923,967
40-44,762,816
45-49,644,639
50-54,472,498
55-59,471,409
60-64,372,283
65-69,268,254
70-74,180,168
75-79,97,94
80-84,66,54
85-89,26,35
90-94,16,16
95-99,4,10
100+,3,2
