,males,females
0,340,352
1-4,1449,1440
5-9,2055,1959
10-14,2369,2332
15-19,2655,2485
20-24,2924,2749
25-29,2970,2982
30-34,2668,2583
35-39,2548,2536
40-44,2353,2371
45-49,2228,2378
50-54,2007,2182
55-59,1694,1795
60-64,1282,1431
65-69,962,1167
70-74,797,951
75-79,583,748
80-84,352,544
85-89,143,273
90-94,49,96
95-99,12,30
100+,2,3
