,males,females
0,9.0,9.0
1-4,67.0,53.0
5-9,97.0,66.0
10-14,123.0,107.0
15-19,143.0,108.0
20-24,125.0,96.0
25-29,89.0,89.0
30-34,67.0,75.0
35-39,86.0,85.0
40-44,102.0,98.0
45-49,109.0,119.0
50-54,104.0,90.0
55-59,92.0,93.0
60-64,50.0,50.0
65-69,49.0,46.0
70-74,29.0,40.0
75-79,22.0,20.0
80-84,13.0,18.0
85-89,5.0,8.0
90-94,2.0,1.0
95-99,,
100+,,
