,males,females
0,169.0,193
1-4,759.0,725
5-9,975.0,867
10-14,1001.0,1029
15-19,990.0,898
20-24,900.0,734
25-29,760.0,730
30-34,633.0,609
35-39,542.0,502
40-44,456.0,490
45-49,448.0,447
50-54,330.0,365
55-59,300.0,331
60-64,273.0,300
65-69,210.0,225
70-74,175.0,176
75-79,127.0,130
80-84,73.0,71
85-89,33.0,39
90-94,21.0,17
95-99,4.0,7
100+,,3
