,males,females
0,37,45
1-4,177,161
5-9,230,212
10-14,259,262
15-19,292,249
20-24,223,218
25-29,180,192
30-34,196,193
35-39,171,177
40-44,181,187
45-49,144,157
50-54,97,114
55-59,83,101
60-64,86,76
65-69,66,81
70-74,63,61
75-79,42,41
80-84,34,41
85-89,31,27
90-94,27,16
95-99,4,3
100+,1,1
