,males,females
0,11.0,5.0
1-4,43.0,38.0
5-9,50.0,53.0
10-14,86.0,79.0
15-19,87.0,70.0
20-24,74.0,66.0
25-29,62.0,66.0
30-34,66.0,67.0
35-39,58.0,79.0
40-44,71.0,81.0
45-49,79.0,65.0
50-54,85.0,79.0
55-59,64.0,56.0
60-64,55.0,75.0
65-69,58.0,52.0
70-74,39.0,42.0
75-79,35.0,35.0
80-84,19.0,21.0
85-89,9.0,12.0
90-94,4.0,4.0
95-99,2.0,1.0
100+,,
