,males,females
0,115.0,118
1-4,518.0,475
5-9,759.0,724
10-14,907.0,884
15-19,817.0,765
20-24,768.0,707
25-29,764.0,711
30-34,892.0,863
35-39,805.0,793
40-44,777.0,677
45-49,648.0,611
50-54,539.0,489
55-59,442.0,394
60-64,336.0,329
65-69,275.0,262
70-74,198.0,211
75-79,145.0,124
80-84,66.0,73
85-89,24.0,46
90-94,10.0,16
95-99,2.0,7
100+,,3
