,males,females
0,43,56.0
1-4,241,216.0
5-9,341,288.0
10-14,381,326.0
15-19,341,290.0
20-24,248,230.0
25-29,225,227.0
30-34,194,151.0
35-39,135,140.0
40-44,140,134.0
45-49,125,140.0
50-54,128,148.0
55-59,121,160.0
60-64,119,117.0
65-69,75,89.0
70-74,79,98.0
75-79,48,49.0
80-84,21,31.0
85-89,14,18.0
90-94,3,8.0
95-99,1,
100+,1,
