,males,females
0,25.0,20.0
1-4,73.0,82.0
5-9,120.0,131.0
10-14,146.0,145.0
15-19,138.0,132.0
20-24,126.0,132.0
25-29,148.0,146.0
30-34,152.0,139.0
35-39,132.0,130.0
40-44,119.0,96.0
45-49,108.0,98.0
50-54,107.0,125.0
55-59,69.0,83.0
60-64,86.0,72.0
65-69,51.0,42.0
70-74,35.0,26.0
75-79,25.0,26.0
80-84,18.0,6.0
85-89,6.0,5.0
90-94,4.0,
95-99,1.0,
100+,,
