,males,females
0,59.0,66
1-4,339.0,340
5-9,431.0,397
10-14,388.0,403
15-19,386.0,393
20-24,419.0,451
25-29,440.0,374
30-34,386.0,394
35-39,349.0,327
40-44,341.0,343
45-49,302.0,291
50-54,232.0,231
55-59,224.0,207
60-64,150.0,144
65-69,113.0,114
70-74,93.0,81
75-79,51.0,71
80-84,34.0,40
85-89,12.0,34
90-94,4.0,13
95-99,3.0,4
100+,,1
