,males,females
0,47,45
1-4,167,193
5-9,331,321
10-14,353,328
15-19,385,376
20-24,310,295
25-29,276,263
30-34,269,213
35-39,187,204
40-44,191,204
45-49,176,176
50-54,147,136
55-59,120,139
60-64,105,133
65-69,92,122
70-74,86,106
75-79,53,87
80-84,50,64
85-89,28,49
90-94,15,16
95-99,5,9
100+,1,3
