,males,females
0,111.0,102.0
1-4,374.0,366.0
5-9,512.0,478.0
10-14,583.0,510.0
15-19,446.0,447.0
20-24,377.0,395.0
25-29,385.0,345.0
30-34,338.0,332.0
35-39,249.0,219.0
40-44,270.0,241.0
45-49,243.0,187.0
50-54,219.0,170.0
55-59,180.0,103.0
60-64,123.0,71.0
65-69,78.0,59.0
70-74,61.0,29.0
75-79,32.0,18.0
80-84,15.0,15.0
85-89,2.0,5.0
90-94,2.0,2.0
95-99,,2.0
100+,,
