,males,females
0,177.0,178.0
1-4,707.0,688.0
5-9,957.0,920.0
10-14,1097.0,1034.0
15-19,1139.0,1085.0
20-24,1041.0,1014.0
25-29,986.0,960.0
30-34,850.0,873.0
35-39,817.0,797.0
40-44,690.0,721.0
45-49,682.0,669.0
50-54,525.0,544.0
55-59,429.0,513.0
60-64,375.0,428.0
65-69,251.0,341.0
70-74,234.0,331.0
75-79,160.0,211.0
80-84,102.0,187.0
85-89,53.0,108.0
90-94,32.0,45.0
95-99,6.0,19.0
100+,,
