,males,females
0,7.0,14.0
1-4,49.0,56.0
5-9,61.0,57.0
10-14,68.0,81.0
15-19,86.0,91.0
20-24,83.0,84.0
25-29,69.0,65.0
30-34,81.0,78.0
35-39,79.0,78.0
40-44,77.0,82.0
45-49,87.0,81.0
50-54,73.0,75.0
55-59,72.0,63.0
60-64,51.0,35.0
65-69,35.0,31.0
70-74,24.0,35.0
75-79,25.0,20.0
80-84,16.0,22.0
85-89,4.0,11.0
90-94,1.0,2.0
95-99,,
100+,,1.0
