,males,females
0,66.0,59
1-4,275.0,290
5-9,463.0,406
10-14,557.0,488
15-19,605.0,552
20-24,556.0,517
25-29,547.0,519
30-34,490.0,482
35-39,537.0,568
40-44,540.0,505
45-49,542.0,461
50-54,394.0,409
55-59,384.0,335
60-64,238.0,220
65-69,185.0,189
70-74,128.0,123
75-79,69.0,114
80-84,41.0,73
85-89,17.0,32
90-94,6.0,10
95-99,,5
100+,1.0,1
