,males,females
0,166,192
1-4,797,706
5-9,1063,1049
10-14,1250,1166
15-19,909,949
20-24,776,871
25-29,593,659
30-34,555,560
35-39,464,494
40-44,488,461
45-49,361,417
50-54,301,299
55-59,284,302
60-64,233,254
65-69,190,233
70-74,157,191
75-79,112,149
80-84,51,64
85-89,35,47
90-94,21,14
95-99,3,8
100+,2,2
