,males,females
0,25.0,32
1-4,91.0,117
5-9,174.0,154
10-14,195.0,188
15-19,203.0,166
20-24,150.0,142
25-29,153.0,118
30-34,104.0,116
35-39,101.0,108
40-44,118.0,114
45-49,90.0,104
50-54,60.0,83
55-59,52.0,81
60-64,70.0,72
65-69,60.0,88
70-74,49.0,70
75-79,35.0,34
80-84,30.0,20
85-89,21.0,22
90-94,6.0,11
95-99,3.0,6
100+,,2
