,males,females
0,84,62
1-4,291,315
5-9,375,417
10-14,508,519
15-19,499,419
20-24,371,392
25-29,363,365
30-34,307,316
35-39,286,307
40-44,232,258
45-49,206,220
50-54,176,165
55-59,145,198
60-64,147,149
65-69,116,119
70-74,95,121
75-79,58,73
80-84,35,37
85-89,30,39
90-94,6,12
95-99,3,4
100+,1,3
