,males,females
0,227.0,232
1-4,950.0,936
5-9,1242.0,1201
10-14,1545.0,1443
15-19,1584.0,1507
20-24,1525.0,1551
25-29,1500.0,1491
30-34,1389.0,1436
35-39,1289.0,1332
40-44,1157.0,1193
45-49,1091.0,1103
50-54,947.0,1041
55-59,853.0,839
60-64,590.0,660
65-69,445.0,484
70-74,337.0,392
75-79,200.0,275
80-84,144.0,180
85-89,39.0,103
90-94,15.0,36
95-99,7.0,12
100+,,1
