,males,females
0,556,524
1-4,2375,2215
5-9,3171,2998
10-14,3826,3543
15-19,3783,3430
20-24,3804,3582
25-29,3603,3414
30-34,3493,3253
35-39,3202,3073
40-44,3092,3063
45-49,2937,2736
50-54,2239,2285
55-59,1847,1821
60-64,1302,1435
65-69,991,1076
70-74,801,823
75-79,452,605
80-84,265,392
85-89,136,174
90-94,45,69
95-99,15,19
100+,4,2
