,males,females
0,214,204
1-4,785,768
5-9,1038,1131
10-14,1289,1220
15-19,1431,1405
20-24,1112,1155
25-29,1150,1275
30-34,1050,1184
35-39,1052,1219
40-44,1144,1231
45-49,1145,1128
50-54,935,1059
55-59,823,927
60-64,675,740
65-69,540,626
70-74,452,454
75-79,288,338
80-84,182,191
85-89,82,91
90-94,21,40
95-99,11,7
100+,1,3
