,males,females
0,49.0,43
1-4,244.0,234
5-9,343.0,339
10-14,378.0,379
15-19,386.0,360
20-24,262.0,278
25-29,232.0,258
30-34,253.0,240
35-39,229.0,193
40-44,188.0,208
45-49,160.0,183
50-54,146.0,148
55-59,117.0,112
60-64,102.0,119
65-69,80.0,96
70-74,64.0,89
75-79,37.0,37
80-84,27.0,31
85-89,16.0,19
90-94,11.0,14
95-99,10.0,2
100+,,2
