,males,females
0,129,115.0
1-4,600,627.0
5-9,785,785.0
10-14,760,756.0
15-19,635,631.0
20-24,569,490.0
25-29,452,420.0
30-34,360,381.0
35-39,301,258.0
40-44,223,197.0
45-49,220,155.0
50-54,139,109.0
55-59,109,91.0
60-64,69,66.0
65-69,81,75.0
70-74,44,35.0
75-79,37,32.0
80-84,19,14.0
85-89,9,11.0
90-94,5,4.0
95-99,1,
100+,1,2.0
