,males,females
0,161.0,157.0
1-4,661.0,650.0
5-9,873.0,831.0
10-14,1006.0,1029.0
15-19,1086.0,1070.0
20-24,1146.0,1111.0
25-29,1124.0,1095.0
30-34,905.0,946.0
35-39,902.0,827.0
40-44,830.0,800.0
45-49,816.0,812.0
50-54,598.0,597.0
55-59,429.0,424.0
60-64,316.0,285.0
65-69,194.0,219.0
70-74,113.0,175.0
75-79,87.0,120.0
80-84,42.0,50.0
85-89,12.0,26.0
90-94,5.0,15.0
95-99,1.0,2.0
100+,,
