,males,females
0,54.0,48
1-4,221.0,210
5-9,311.0,310
10-14,411.0,401
15-19,460.0,453
20-24,443.0,390
25-29,389.0,397
30-34,342.0,310
35-39,367.0,350
40-44,428.0,382
45-49,465.0,432
50-54,394.0,380
55-59,320.0,297
60-64,226.0,248
65-69,182.0,183
70-74,126.0,152
75-79,81.0,113
80-84,57.0,90
85-89,18.0,37
90-94,3.0,10
95-99,2.0,4
100+,,1
