,males,females
0,137,145
1-4,602,585
5-9,764,813
10-14,923,969
15-19,907,849
20-24,829,715
25-29,853,733
30-34,734,664
35-39,586,601
40-44,503,506
45-49,392,431
50-54,311,317
55-59,273,278
60-64,191,197
65-69,164,189
70-74,123,150
75-79,94,107
80-84,59,60
85-89,30,30
90-94,10,19
95-99,6,3
100+,2,3
