,males,females
0,93,112
1-4,451,433
5-9,645,565
10-14,840,746
15-19,772,745
20-24,591,579
25-29,486,455
30-34,394,399
35-39,348,335
40-44,321,337
45-49,364,319
50-54,298,276
55-59,237,250
60-64,207,188
65-69,141,141
70-74,157,148
75-79,87,103
80-84,82,81
85-89,50,36
90-94,17,15
95-99,4,3
100+,1,1
