,males,females
0,1092,1070
1-4,4525,4401
5-9,6252,6033
10-14,7075,6852
15-19,6558,6471
20-24,5835,5918
25-29,5866,6068
30-34,5414,5749
35-39,5304,5323
40-44,4934,5161
45-49,4542,4599
50-54,3514,3655
55-59,2733,2975
60-64,1977,2294
65-69,1377,1654
70-74,1119,1247
75-79,684,826
80-84,320,506
85-89,140,257
90-94,39,78
95-99,5,22
100+,1,4
