,males,females
0,20.0,19.0
1-4,64.0,54.0
5-9,94.0,83.0
10-14,125.0,86.0
15-19,115.0,101.0
20-24,88.0,87.0
25-29,73.0,69.0
30-34,88.0,98.0
35-39,93.0,71.0
40-44,96.0,78.0
45-49,61.0,69.0
50-54,75.0,59.0
55-59,54.0,69.0
60-64,61.0,45.0
65-69,35.0,37.0
70-74,30.0,24.0
75-79,13.0,18.0
80-84,12.0,12.0
85-89,6.0,9.0
90-94,2.0,6.0
95-99,1.0,
100+,,
