,males,females
0,63.0,39.0
1-4,305.0,270.0
5-9,394.0,378.0
10-14,474.0,470.0
15-19,446.0,435.0
20-24,468.0,403.0
25-29,425.0,413.0
30-34,482.0,394.0
35-39,419.0,392.0
40-44,376.0,399.0
45-49,391.0,372.0
50-54,333.0,290.0
55-59,259.0,216.0
60-64,217.0,192.0
65-69,149.0,142.0
70-74,110.0,102.0
75-79,73.0,49.0
80-84,36.0,33.0
85-89,16.0,20.0
90-94,6.0,3.0
95-99,2.0,1.0
100+,,
